id,title,genre,point_avg
504.0,No Escape (1994),Action|Sci-Fi,2.96
505.0,North (1994),Comedy,2.49
506.0,Orlando (1993),Drama,3.49
507.0,"Perfect World, A (1993)",Action|Drama,3.52
508.0,Philadelphia (1993),Drama,3.89
509.0,"Piano, The (1993)",Drama|Romance,3.67
510.0,Poetic Justice (1993),Drama,2.4
511.0,"Program, The (1993)",Action|Drama,3.11
512.0,Robert A. Heinlein's The Puppet Masters (1994),Horror|Sci-Fi,2.87
513.0,Radioland Murders (1994),Comedy|Mystery|Romance,3.12
514.0,"Ref, The (1994)",Comedy,3.53
515.0,"Remains of the Day, The (1993)",Drama,3.92
516.0,Renaissance Man (1994),Comedy|Drama|War,2.87
517.0,Rising Sun (1993),Action|Drama|Mystery,3.18
518.0,"Road to Wellville, The (1994)",Comedy,2.46
519.0,Robocop 3 (1993),Sci-Fi|Thriller,1.94
520.0,Robin Hood: Men in Tights (1993),Comedy,2.93
521.0,Romeo Is Bleeding (1993),Crime|Thriller,3.37
522.0,Romper Stomper (1992),Action|Drama,3.57
523.0,Ruby in Paradise (1993),Drama,3.66
524.0,Rudy (1993),Drama,3.62
525.0,"Saint of Fort Washington, The (1993)",Drama,3.19
526.0,"Savage Nights (Nuits fauves, Les) (1992)",Drama,2.5
527.0,Schindler's List (1993),Drama|War,4.51
528.0,"Scout, The (1994)",Drama,2.51
529.0,Searching for Bobby Fischer (1993),Drama,3.98
530.0,Second Best (1994),Drama,3.5
531.0,"Secret Garden, The (1993)",Children's|Drama,3.77
532.0,Serial Mom (1994),Comedy|Crime|Horror,3.05
533.0,"Shadow, The (1994)",Action,2.73
534.0,Shadowlands (1993),Drama|Romance,3.84
535.0,Short Cuts (1993),Drama,3.82
536.0,"Simple Twist of Fate, A (1994)",Drama,3.16
537.0,Sirens (1994),Comedy|Drama,3.08
538.0,Six Degrees of Separation (1993),Drama,3.82
539.0,Sleepless in Seattle (1993),Comedy|Romance,3.76
540.0,Sliver (1993),Thriller,2.22
541.0,Blade Runner (1982),Film-Noir|Sci-Fi,4.27
542.0,Son in Law (1993),Comedy,2.67
543.0,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,3.38
544.0,Striking Distance (1993),Action,2.64
545.0,Harlem (1993),Drama,2.0
546.0,Super Mario Bros. (1993),Action|Adventure|Children's|Sci-Fi,1.87
547.0,Surviving the Game (1994),Action|Adventure|Thriller,2.88
548.0,Terminal Velocity (1994),Action,2.55
549.0,Thirty-Two Short Films About Glenn Gould (1993),Documentary,3.82
550.0,Threesome (1994),Comedy|Romance,3.02
551.0,"Nightmare Before Christmas, The (1993)",Children's|Comedy|Musical,3.72
552.0,"Three Musketeers, The (1993)",Action|Adventure|Comedy,3.24
553.0,Tombstone (1993),Western,3.87
554.0,Trial by Jury (1994),Thriller,2.62
555.0,True Romance (1993),Action|Crime|Romance,3.93
556.0,"War Room, The (1993)",Documentary,4.23
557.0,Mamma Roma (1962),Drama,4.5
558.0,"Pagemaster, The (1994)",Action|Adventure|Animation|Children's|Fantasy,2.7
559.0,"Paris, France (1993)",Comedy,3.0
560.0,"Beans of Egypt, Maine, The (1994)",Drama,3.62
561.0,Killer (Bulletproof Heart) (1994),Thriller,3.62
562.0,Welcome to the Dollhouse (1995),Comedy|Drama,3.8
563.0,Germinal (1993),Drama,3.24
564.0,Chasers (1994),Comedy,2.27
565.0,Cronos (1992),Horror,3.13
566.0,Naked in New York (1994),Comedy|Romance,2.92
567.0,Kika (1993),Drama,3.57
568.0,Bhaji on the Beach (1993),Comedy|Drama,3.86
569.0,Little Big League (1994),Children's|Comedy,2.93
570.0,"Slingshot, The (K?isbellan ) (1993)",Comedy|Drama,3.22
571.0,"Wedding Gift, The (1994)",Drama,3.59
572.0,Foreign Student (1994),Drama,3.0
573.0,"Ciao, Professore! (Io speriamo che me la cavo ) (1993)",Drama,3.52
574.0,Spanking the Monkey (1994),Comedy|Drama,3.45
575.0,"Little Rascals, The (1994)",Children's|Comedy,2.82
576.0,Fausto (1993),Comedy,3.0
577.0,Andre (1994),Adventure|Children's,2.96
578.0,"Hour of the Pig, The (1993)",Drama|Mystery,4.5
579.0,"Scorta, La (1993)",Thriller,2.0
580.0,Princess Caraboo (1994),Drama,3.24
581.0,"Celluloid Closet, The (1995)",Documentary,4.05
582.0,Metisse (Caf?au Lait) (1993),Comedy,3.0
583.0,Dear Diary (Caro Diario) (1994),Comedy|Drama,3.68
584.0,I Don't Want to Talk About It (De eso no se habla) (1993),Drama,4.0
585.0,"Brady Bunch Movie, The (1995)",Comedy,2.91
586.0,Home Alone (1990),Children's|Comedy,3.13
587.0,Ghost (1990),Comedy|Romance|Thriller,3.5
588.0,Aladdin (1992),Animation|Children's|Comedy|Musical,3.79
589.0,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller,4.06
590.0,Dances with Wolves (1990),Adventure|Drama|Western,3.92
591.0,Tough and Deadly (1995),Action|Drama|Thriller,2.0
592.0,Batman (1989),Action|Adventure|Crime|Drama,3.6
593.0,"Silence of the Lambs, The (1991)",Drama|Thriller,4.35
594.0,Snow White and the Seven Dwarfs (1937),Animation|Children's|Musical,3.85
595.0,Beauty and the Beast (1991),Animation|Children's|Musical,3.89
596.0,Pinocchio (1940),Animation|Children's,3.75
597.0,Pretty Woman (1990),Comedy|Romance,3.64
598.0,Window to Paris (1994),Comedy,4.25
599.0,"Wild Bunch, The (1969)",Western,4.09
600.0,Love and a .45 (1994),Thriller,3.0
601.0,"Wooden Man's Bride, The (Wu Kui) (1994)",Drama,3.0
602.0,"Great Day in Harlem, A (1994)",Documentary,4.12
603.0,"Bye Bye, Love (1995)",Comedy,3.0
604.0,Criminals (1996),Documentary,
605.0,One Fine Day (1996),Drama|Romance,3.31
606.0,Candyman: Farewell to the Flesh (1995),Horror,2.23
607.0,Century (1993),Drama,2.0
608.0,Fargo (1996),Crime|Drama|Thriller,4.25
609.0,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children's,2.78
610.0,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,3.55
611.0,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,2.47
612.0,"Pallbearer, The (1996)",Comedy,2.41
613.0,Jane Eyre (1996),Drama|Romance,3.63
614.0,Loaded (1994),Drama|Thriller,2.67
615.0,Bread and Chocolate (Pane e cioccolata) (1973),Drama,4.04
616.0,"Aristocats, The (1970)",Animation|Children's,3.35
617.0,"Flower of My Secret, The (La Flor de Mi Secreto) (1995)",Drama,3.65
618.0,Two Much (1996),Comedy|Romance,2.11
619.0,Ed (1996),Comedy,2.59
620.0,Scream of Stone (Schrei aus Stein) (1991),Drama,
621.0,My Favorite Season (1993),Drama,3.71
623.0,"Modern Affair, A (1995)",Romance,3.0
624.0,Condition Red (1995),Action|Drama|Thriller,4.0
625.0,Asfour Stah (1990),Drama,
626.0,"Thin Line Between Love and Hate, A (1996)",Comedy,2.26
627.0,"Last Supper, The (1995)",Drama|Thriller,3.6
628.0,Primal Fear (1996),Drama|Thriller,3.9
629.0,Rude (1995),Drama,
630.0,Carried Away (1996),Drama|Romance,2.86
631.0,All Dogs Go to Heaven 2 (1996),Animation|Children's|Musical,2.08
632.0,Land and Freedom (Tierra y libertad) (1995),War,4.0
633.0,Denise Calls Up (1995),Comedy,3.6
634.0,Theodore Rex (1995),Comedy,1.67
635.0,"Family Thing, A (1996)",Comedy|Drama,3.62
636.0,Frisk (1995),Drama,
637.0,Sgt. Bilko (1996),Comedy,2.54
638.0,Jack and Sarah (1995),Romance,3.21
639.0,Girl 6 (1996),Comedy,2.62
640.0,Diabolique (1996),Drama|Thriller,2.68
641.0,"Little Indian, Big City (Un indien dans la ville) (1994)",Comedy,1.0
642.0,Roula (1995),Drama,2.0
643.0,Peanuts - Die Bank zahlt alles (1996),Comedy,2.0
644.0,Happy Weekend (1996),Comedy,2.0
645.0,Nelly & Monsieur Arnaud (1995),Drama,3.6
647.0,Courage Under Fire (1996),Drama|War,3.55
648.0,Mission: Impossible (1996),Action|Adventure|Mystery,3.43
649.0,Cold Fever (?k?dum klaka) (1994),Comedy|Drama,4.19
650.0,Moll Flanders (1996),Drama,3.47
651.0,"Superweib, Das (1996)",Comedy,2.0
652.0,"301, 302 (1995)",Mystery,2.89
653.0,Dragonheart (1996),Action|Adventure|Fantasy,3.23
654.0,Und keiner weint mir nach (1996),Drama|Romance,
655.0,Mutters Courage (1995),Comedy,1.0
656.0,Eddie (1996),Comedy,2.56
657.0,Yankee Zulu (1994),Comedy|Drama,3.0
658.0,Billy's Holiday (1995),Drama,3.0
659.0,Purple Noon (1960),Crime|Thriller,3.72
660.0,August (1996),Drama,1.5
661.0,James and the Giant Peach (1996),Animation|Children's|Musical,3.46
662.0,Fear (1996),Thriller,2.98
663.0,Kids in the Hall: Brain Candy (1996),Comedy,3.42
664.0,Faithful (1996),Comedy,3.0
665.0,Underground (1995),War,3.66
666.0,All Things Fair (1996),Drama,3.33
667.0,Bloodsport 2 (1995),Action,2.04
668.0,Pather Panchali (1955),Drama,4.4
669.0,Aparajito (1956),Drama,4.17
670.0,"World of Apu, The (Apur Sansar) (1959)",Drama,4.41
671.0,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,3.68
672.0,Tarantella (1995),Drama,2.0
673.0,Space Jam (1996),Adventure|Animation|Children's|Comedy|Fantasy,2.62
674.0,Barbarella (1968),Adventure|Sci-Fi,3.02
675.0,Hostile Intentions (1994),Action|Drama|Thriller,
676.0,They Bite (1996),Drama,
678.0,Some Folks Call It a Sling Blade (1993),Drama|Thriller,4.25
679.0,"Run of the Country, The (1995)",Drama,3.5
680.0,Alphaville (1965),Sci-Fi,3.36
681.0,Clean Slate (Coup de Torchon) (1981),Crime,3.93
682.0,Tigrero: A Film That Was Never Made (1994),Documentary|Drama,3.5
683.0,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",Documentary,
684.0,Windows (1980),Drama,1.0
685.0,It's My Party (1995),Drama,3.3
687.0,Country Life (1994),Drama|Romance,3.0
688.0,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,2.28
690.0,"Promise, The (Versprechen, Das) (1994)",Romance,2.0
691.0,Mrs. Winterbourne (1996),Comedy|Romance,3.1
692.0,Solo (1996),Action|Sci-Fi|Thriller,2.11
693.0,Under the Domin Tree (Etz Hadomim Tafus) (1994),Drama,
694.0,"Substitute, The (1996)",Action,2.65
695.0,True Crime (1995),Mystery|Thriller,3.18
696.0,Butterfly Kiss (1995),Thriller,3.25
697.0,Feeling Minnesota (1996),Drama|Romance,2.55
698.0,Delta of Venus (1994),Drama,2.2
699.0,To Cross the Rubicon (1991),Drama,
700.0,Angus (1995),Comedy,3.32
701.0,Daens (1992),Drama,4.0
702.0,Faces (1968),Drama,3.67
703.0,Boys (1996),Drama,1.6
704.0,"Quest, The (1996)",Action|Adventure,2.31
705.0,Cosi (1996),Comedy,3.83
706.0,Sunset Park (1996),Drama,2.5
707.0,Mulholland Falls (1996),Crime|Film-Noir|Thriller,3.09
708.0,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,3.43
709.0,Oliver & Company (1988),Animation|Children's,3.04
710.0,Celtic Pride (1996),Comedy,2.33
711.0,Flipper (1996),Adventure|Children's,2.5
712.0,Captives (1994),Drama,3.5
713.0,Of Love and Shadows (1994),Drama,
714.0,Dead Man (1995),Western,3.89
715.0,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama,3.62
716.0,Switchblade Sisters (1975),Crime,2.68
717.0,Mouth to Mouth (Boca a boca) (1995),Comedy,4.0
718.0,"Visitors, The (Les Visiteurs) (1993)",Comedy|Sci-Fi,3.48
719.0,Multiplicity (1996),Comedy,2.86
720.0,Wallace & Gromit: The Best of Aardman Animation (1996),Animation,4.43
721.0,Halfmoon (Paul Bowles - Halbmond) (1995),Drama,
722.0,"Haunted World of Edward D. Wood Jr., The (1995)",Documentary,3.81
723.0,Two Friends (1986),Drama,
724.0,"Craft, The (1996)",Drama|Horror,3.09
725.0,"Great White Hype, The (1996)",Comedy,2.79
726.0,Last Dance (1996),Drama,3.0
727.0,War Stories (1995),Documentary,
728.0,Cold Comfort Farm (1995),Comedy,3.76
729.0,"Institute Benjamenta, or This Dream People Call Human Life (1995)",Drama,3.67
730.0,"Low Life, The (1994)",Drama,1.0
731.0,Heaven's Prisoners (1996),Mystery|Thriller,2.85
732.0,Original Gangstas (1996),Crime,2.83
733.0,"Rock, The (1996)",Action|Adventure|Thriller,3.72
734.0,Getting Away With Murder (1996),Comedy,3.0
735.0,Cemetery Man (Dellamorte Dellamore) (1994),Comedy|Horror,3.36
736.0,Twister (1996),Action|Adventure|Romance|Thriller,3.17
737.0,Barb Wire (1996),Action|Sci-Fi,2.03
738.0,"Garcu, Le (1995)",Drama,
739.0,Honigmond (1996),Comedy,
741.0,Ghost in the Shell (Kokaku kidotai) (1995),Animation|Sci-Fi,4.09
742.0,Thinner (1996),Horror|Thriller,2.53
743.0,Spy Hard (1996),Comedy,2.57
744.0,Brothers in Trouble (1995),Drama,2.0
745.0,"Close Shave, A (1995)",Animation|Comedy|Thriller,4.52
746.0,Force of Evil (1948),Film-Noir,4.0
747.0,"Stupids, The (1996)",Comedy,2.0
748.0,"Arrival, The (1996)",Action|Sci-Fi|Thriller,3.15
749.0,"Man from Down Under, The (1943)",Drama,2.75
750.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,4.45
751.0,Careful (1992),Comedy,3.53
752.0,Vermont Is For Lovers (1992),Comedy|Romance,
753.0,"Month by the Lake, A (1995)",Comedy|Drama,3.16
754.0,Gold Diggers: The Secret of Bear Mountain (1995),Adventure|Children's,2.92
755.0,Kim (1950),Children's|Drama,3.78
756.0,Carmen Miranda: Bananas Is My Business (1994),Documentary,3.0
757.0,Ashes of Time (1994),Drama,3.75
758.0,"Jar, The (Khomreh) (1992)",Drama,4.0
759.0,Maya Lin: A Strong Clear Vision (1994),Documentary,4.1
760.0,Stalingrad (1993),War,3.52
761.0,"Phantom, The (1996)",Adventure,2.79
762.0,Striptease (1996),Comedy|Crime,2.18
763.0,"Last of the High Kings, The (a.k.a. Summer Fling) (1996)",Drama,3.0
764.0,Heavy (1995),Drama|Romance,3.27
765.0,Jack (1996),Comedy|Drama,2.63
766.0,I Shot Andy Warhol (1996),Drama,3.57
767.0,"Grass Harp, The (1995)",Drama,3.21
768.0,Someone Else's America (1995),Drama,
769.0,Marlene Dietrich: Shadow and Light (1996),Documentary,3.25
770.0,Costa Brava (1946),Drama,
771.0,"Vie est belle, La (Life is Rosey) (1987)",Comedy|Drama,3.78
772.0,Quartier Mozart (1992),Comedy,
773.0,Touki Bouki (Journey of the Hyena) (1973),Drama,
774.0,Wend Kuuni (God's Gift) (1982),Drama,4.0
775.0,Spirits of the Dead (Tre Passi nel Delirio) (1968),Horror,3.22
776.0,Babyfever (1994),Comedy|Drama,3.0
777.0,Pharaoh's Army (1995),War,
778.0,Trainspotting (1996),Drama,3.96
779.0,'Til There Was You (1997),Drama|Romance,2.69
780.0,Independence Day (ID4) (1996),Action|Sci-Fi|War,3.51
781.0,Stealing Beauty (1996),Drama,3.38
782.0,"Fan, The (1996)",Thriller,2.55
783.0,"Hunchback of Notre Dame, The (1996)",Animation|Children's|Musical,3.22
784.0,"Cable Guy, The (1996)",Comedy,2.73
785.0,Kingpin (1996),Comedy,3.48
786.0,Eraser (1996),Action|Thriller,3.12
787.0,"Gate of Heavenly Peace, The (1995)",Documentary,5.0
788.0,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,3.0
789.0,"I, Worst of All (Yo, la peor de todas) (1990)",Drama,3.0
790.0,An Unforgettable Summer (1994),Drama,3.0
791.0,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",Documentary,3.5
792.0,"Hungarian Fairy Tale, A (1987)",Fantasy,4.0
793.0,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),Drama,2.6
794.0,Midnight Dancers (Sibak) (1994),Comedy|Drama,
795.0,Somebody to Love (1994),Drama,
796.0,"Very Natural Thing, A (1974)",Drama,3.33
797.0,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",Comedy,
798.0,Daylight (1996),Action|Adventure|Thriller,2.71
799.0,"Frighteners, The (1996)",Comedy|Horror,3.35
800.0,Lone Star (1996),Drama|Mystery,4.08
801.0,Harriet the Spy (1996),Children's|Comedy,3.1
802.0,Phenomenon (1996),Drama|Romance,3.5
803.0,Walking and Talking (1996),Romance,3.68
804.0,She's the One (1996),Comedy|Romance,2.98
805.0,"Time to Kill, A (1996)",Drama,3.59
806.0,American Buffalo (1996),Drama,3.17
807.0,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",Comedy|Romance,3.0
808.0,Alaska (1996),Adventure|Children's,3.4
809.0,Fled (1996),Action|Adventure,2.57
810.0,Kazaam (1996),Children's|Comedy|Fantasy,1.47
811.0,"Bewegte Mann, Der (1994)",Comedy,3.89
812.0,Magic Hunter (1994),Drama,
813.0,Larger Than Life (1996),Comedy,2.51
814.0,"Boy Called Hate, A (1995)",Drama,3.0
815.0,Power 98 (1995),Action|Mystery|Thriller,2.0
816.0,Two Deaths (1995),Drama,
818.0,"Very Brady Sequel, A (1996)",Comedy,2.56
819.0,Stefano Quantestorie (1993),Comedy|Drama,
820.0,"Death in the Garden (Mort en ce jardin, La) (1956)",Drama,3.25
821.0,"Crude Oasis, The (1995)",Romance,2.0
822.0,Hedd Wyn (1992),Drama,
823.0,"Collectionneuse, La (1967)",Drama,3.25
824.0,Kaspar Hauser (1993),Drama,3.93
825.0,Echte Kerle (1996),Comedy|Romance,
826.0,Diebinnen (1995),Drama,1.0
827.0,"Convent, The (Convento, O) (1995)",Drama,3.0
828.0,"Adventures of Pinocchio, The (1996)",Adventure|Children's,2.91
829.0,Joe's Apartment (1996),Comedy|Musical,2.29
830.0,"First Wives Club, The (1996)",Comedy,2.95
831.0,Stonewall (1995),Drama,3.85
832.0,Ransom (1996),Drama|Thriller,3.48
833.0,High School High (1996),Comedy,2.18
834.0,Phat Beach (1996),Comedy,2.0
835.0,Foxfire (1996),Drama,3.13
836.0,Chain Reaction (1996),Action|Adventure|Thriller,2.65
837.0,Matilda (1996),Children's|Comedy,3.48
838.0,Emma (1996),Comedy|Drama|Romance,3.88
839.0,"Crow: City of Angels, The (1996)",Action|Thriller,2.21
840.0,House Arrest (1996),Comedy,2.56
841.0,Eyes Without a Face (1959),Horror,3.4
842.0,Tales from the Crypt Presents: Bordello of Blood (1996),Horror,2.59
843.0,Lotto Land (1995),Drama,1.0
844.0,"Story of Xinghua, The (1993)",Drama,3.57
845.0,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",Drama,
846.0,Flirt (1995),Drama,3.74
847.0,"Big Squeeze, The (1996)",Comedy|Drama,1.86
848.0,"Spitfire Grill, The (1996)",Drama,3.44
849.0,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,2.51
850.0,Cyclo (1995),Crime|Drama,3.67
851.0,Basquiat (1996),Drama,3.5
852.0,Tin Cup (1996),Comedy|Romance,3.22
853.0,Dingo (1992),Drama,4.0
854.0,"Ballad of Narayama, The (Narayama Bushiko) (1958)",Drama,3.62
855.0,Every Other Weekend (1990),Drama,
856.0,Mille bolle blu (1993),Comedy,
857.0,Crows and Sparrows (1949),Drama,
858.0,"Godfather, The (1972)",Action|Crime|Drama,4.52
859.0,"Hippie Revolution, The (1996)",Documentary,2.0
860.0,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",Comedy,3.6
861.0,Supercop (1992),Action|Thriller,3.51
862.0,Manny & Lo (1996),Drama,3.65
863.0,Celestial Clockwork (1994),Comedy,3.5
864.0,"Wife, The (1995)",Comedy|Drama,3.58
865.0,Small Faces (1995),Drama,2.0
866.0,Bound (1996),Crime|Drama|Romance|Thriller,3.82
867.0,Carpool (1996),Comedy|Crime,2.21
868.0,Death in Brunswick (1991),Comedy,3.0
869.0,Kansas City (1996),Crime,3.1
870.0,Gone Fishin' (1997),Comedy,2.18
871.0,Lover's Knot (1996),Comedy,
872.0,Aiqing wansui (1994),Drama,3.0
873.0,Shadow of Angels (Schatten der Engel) (1976),Drama,
874.0,Killer: A Journal of Murder (1995),Crime|Drama,3.12
875.0,Nothing to Lose (1994),Drama,3.39
876.0,Police Story 4: Project S (Chao ji ji hua) (1993),Action,2.86
877.0,Girls Town (1996),Drama,3.29
878.0,Bye-Bye (1995),Drama,4.0
879.0,"Relic, The (1997)",Horror,2.83
880.0,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,2.2
881.0,First Kid (1996),Children's|Comedy,2.62
882.0,"Trigger Effect, The (1996)",Drama|Thriller,2.71
884.0,Sweet Nothing (1995),Drama,3.0
885.0,Bogus (1996),Children's|Drama|Fantasy,2.58
886.0,Bulletproof (1996),Action,2.94
887.0,Talk of Angels (1998),Drama,2.5
888.0,Land Before Time III: The Time of the Great Giving (1995),Animation|Children's,2.21
889.0,1-900 (1994),Romance,2.5
890.0,Baton Rouge (1988),Thriller,
891.0,Halloween: The Curse of Michael Myers (1995),Horror|Thriller,2.36
892.0,Twelfth Night (1996),Comedy|Drama|Romance,3.86
893.0,Mother Night (1996),Drama,3.7
894.0,Liebelei (1933),Romance,
895.0,Venice/Venice (1992),Drama,1.0
896.0,Wild Reeds (1994),Drama,3.43
897.0,For Whom the Bell Tolls (1943),Adventure|War,3.76
898.0,"Philadelphia Story, The (1940)",Comedy|Romance,4.3
899.0,Singin' in the Rain (1952),Musical|Romance,4.28
900.0,"American in Paris, An (1951)",Musical|Romance,3.85
901.0,Funny Face (1957),Comedy|Musical,3.64
902.0,Breakfast at Tiffany's (1961),Drama|Romance,3.91
903.0,Vertigo (1958),Mystery|Thriller,4.27
904.0,Rear Window (1954),Mystery|Thriller,4.48
905.0,It Happened One Night (1934),Comedy,4.28
906.0,Gaslight (1944),Mystery|Thriller,4.1
907.0,"Gay Divorcee, The (1934)",Comedy|Musical|Romance,3.92
908.0,North by Northwest (1959),Drama|Thriller,4.38
909.0,"Apartment, The (1960)",Comedy|Drama,4.13
910.0,Some Like It Hot (1959),Comedy|Crime,4.3
911.0,Charade (1963),Comedy|Mystery|Romance|Thriller,4.18
912.0,Casablanca (1942),Drama|Romance|War,4.41
913.0,"Maltese Falcon, The (1941)",Film-Noir|Mystery,4.4
914.0,My Fair Lady (1964),Musical|Romance,4.15
915.0,Sabrina (1954),Comedy|Romance,3.96
916.0,Roman Holiday (1953),Comedy|Romance,4.22
917.0,"Little Princess, The (1939)",Children's|Drama,3.68
918.0,Meet Me in St. Louis (1944),Musical,3.79
919.0,"Wizard of Oz, The (1939)",Adventure|Children's|Drama|Musical,4.25
920.0,Gone with the Wind (1939),Drama|Romance|War,4.0
921.0,My Favorite Year (1982),Comedy,3.89
922.0,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Film-Noir,4.49
923.0,Citizen Kane (1941),Drama,4.39
924.0,2001: A Space Odyssey (1968),Drama|Mystery|Sci-Fi|Thriller,4.07
925.0,Golden Earrings (1947),Adventure|Romance,3.25
926.0,All About Eve (1950),Drama,4.26
927.0,"Women, The (1939)",Comedy,3.98
928.0,Rebecca (1940),Romance|Thriller,4.2
929.0,Foreign Correspondent (1940),Thriller,3.78
930.0,Notorious (1946),Film-Noir|Romance|Thriller,4.29
931.0,Spellbound (1945),Mystery|Romance|Thriller,3.91
932.0,"Affair to Remember, An (1957)",Romance,3.95
933.0,To Catch a Thief (1955),Comedy|Romance|Thriller,4.1
934.0,Father of the Bride (1950),Comedy,3.66
935.0,"Band Wagon, The (1953)",Comedy|Musical,3.63
936.0,Ninotchka (1939),Comedy|Romance,4.08
937.0,Love in the Afternoon (1957),Comedy|Romance,3.75
938.0,Gigi (1958),Musical,3.62
939.0,"Reluctant Debutante, The (1958)",Comedy|Drama,3.18
940.0,"Adventures of Robin Hood, The (1938)",Action|Adventure,3.97
941.0,"Mark of Zorro, The (1940)",Adventure,3.7
942.0,Laura (1944),Crime|Film-Noir|Mystery,4.2
943.0,"Ghost and Mrs. Muir, The (1947)",Drama|Romance,3.98
944.0,Lost Horizon (1937),Drama,3.79
945.0,Top Hat (1935),Comedy|Musical|Romance,4.15
